sigma,omega,fdm_s1,fdm_cut_N1,fdm_cut_N3,fdm_full,M_cut_N1,binds_N1,M_cut_N3,binds_N3,file
10000.0,0.129155,0.0025921418188132,0.0017321204069368293,0.0017321204069368293,0.0017321275939763867,1785.084,abundance,1785.084,abundance,sigma10000.0_W0.129155_l1e-02_h1e+06.txt
10000.0,0.142510267,0.00298329742097,0.0019932893878922284,0.0019932779465148646,0.0019932922731415092,3217.665,abundance,2416.411,abundance,sigma10000.0_W0.142510267_l1e-04_h1e+06.txt
10000.0,0.177827941,0.0039240571186171,0.0026213234642896398,0.0026212887211427846,0.002621331767073759,6465.496,abundance,4815.066,abundance,sigma10000.0_W0.177827941_l1e-04_h1e+06.txt
10000.0,0.191448198,0.0042818684749557,0.0028602171791662365,0.0028601651837898076,0.002860231724913652,8131.054,abundance,6038.862,abundance,sigma10000.0_W0.191448198_l1e-04_h1e+06.txt
10000.0,0.1,0.0017953434663894,0.0012001900858238273,0.0012001840418781901,0.0012001918169231803,804.7372,abundance,612.4356,abundance,sigma10000.0_W0.1_l1e-02_h1e+06.txt
10000.0,0.1,0.0017937685068657,0.0011991352971642162,0.0011991292046775626,0.001199137046674523,803.3743,abundance,611.4273,abundance,sigma10000.0_W0.1_l1e-04_h1e+06.txt
10000.0,0.1,0.0017937627442111,0.0011991352971642162,0.0011991292046775626,0.001199137046674523,803.3743,abundance,611.4273,abundance,sigma10000.0_W0.1_l1e-09_h1e+01.txt
10000.0,0.2030918,0.0045912250307515,0.003066710467120589,0.003066710467120589,0.0030667318736590614,9789.701,abundance,9789.701,abundance,sigma10000.0_W0.2030918_l1e-04_h1e+06.txt
10000.0,0.2030918,0.0045912065422836,0.003066710467120589,0.003066710467120589,0.0030667318736590614,9789.701,abundance,9789.701,abundance,sigma10000.0_W0.2030918_l1e-09_h1e+01.txt
10000.0,0.257191381,0.0059449345902473,0.0039704461743985614,0.0039704461743985614,0.003970506304875417,20567.61,abundance,20567.61,abundance,sigma10000.0_W0.257191381_l1e-04_h1e+06.txt
10000.0,0.257986,0.0059632199628304,0.003982663942139064,0.003982663942139064,0.003982724736076435,20797.39,abundance,20797.39,abundance,sigma10000.0_W0.257986_l1e-02_h1e+06.txt
10000.0,0.287298483,0.0066250969064523,0.004424507944007875,0.004424507944007875,0.0044246363894853225,28860.25,abundance,28860.25,abundance,sigma10000.0_W0.287298483_l1e-04_h1e+06.txt
10000.0,0.3162278,0.0072758572264995,0.004858896829161415,0.004858896829161415,0.004859092361721927,39057.09,abundance,39057.09,abundance,sigma10000.0_W0.3162278_l1e-02_h1e+06.txt
10000.0,0.345510729,0.0079133798339521,0.005284465990231462,0.005284465990231462,0.005284732832682595,51468.22,abundance,51468.22,abundance,sigma10000.0_W0.345510729_l1e-04_h1e+06.txt
10000.0,0.4124626,0.0092083633201614,0.006149242341586517,0.006148696619345608,0.006149391456807861,123055.5,abundance,88812.56,abundance,sigma10000.0_W0.4124626_l1e-04_h1e+06.txt
10000.0,0.4124626,0.0092083714113776,0.006149242341586517,0.006148696619345608,0.006149391456807861,123055.5,abundance,88812.56,abundance,sigma10000.0_W0.4124626_l1e-09_h1e+01.txt
10000.0,0.464158883,0.010110671780307,0.006751656518533421,0.006750786735632419,0.006751892567314965,179277.8,abundance,128814.8,abundance,sigma10000.0_W0.464158883_l1e-04_h1e+06.txt
10000.0,0.4641589,0.0101106308433842,0.006751656518533421,0.006750786735632419,0.006751892567314965,179277.8,abundance,128814.8,abundance,sigma10000.0_W0.4641589_l1e-02_h1e+06.txt
10000.0,0.5814269,0.0120233717997952,0.008028540624325432,0.008026470738533156,0.008029168080071855,363997.3,abundance,259356.7,abundance,sigma10000.0_W0.5814269_l1e-02_h1e+06.txt
10000.0,0.623550734,0.0126251920624706,0.008430112374145928,0.00842711107958809,0.008431068936128237,448400.4,abundance,318708.4,abundance,sigma10000.0_W0.623550734_l1e-04_h1e+06.txt
10000.0,0.749894209,0.0142511507446384,0.00951586244504974,0.00951586244504974,0.009517655082076505,797445.6,abundance,797445.6,abundance,sigma10000.0_W0.749894209_l1e-04_h1e+06.txt
10000.0,0.83767764,0.0153189524273536,0.010231450168677596,0.010231450168677596,0.010234368942606303,1124622.0,abundance,1124622.0,abundance,sigma10000.0_W0.83767764_l1e-04_h1e+06.txt
10000.0,0.8376776,0.0153188927618017,0.010231450168677596,0.010231450168677596,0.010234368942606303,1124622.0,abundance,1124622.0,abundance,sigma10000.0_W0.8376776_l1e-04_h1e+06.txt
10000.0,0.8376776,0.0153188928211701,0.010231450168677596,0.010231450168677596,0.010234368942606303,1124622.0,abundance,1124622.0,abundance,sigma10000.0_W0.8376776_l1e-09_h1e+01.txt
10000.0,1000.0,0.0182469216890371,0.046745978333177715,0.03712096394289507,0.06745447688767636,11625190000.0,abundance,3369261000.0,abundance,sigma10000.0_W1000.0_l1e-02_h1e+06.txt
10000.0,1000.0,0.0182469289888152,0.046745978333177715,0.03712096394289507,0.06745447688767636,11625190000.0,abundance,3369261000.0,abundance,sigma10000.0_W1000.0_l1e-04_h1e+06.txt
10000.0,1.0,0.0170110125071015,0.01140327446149004,0.01140327446149004,0.011409335048082926,1942959.0,abundance,1942959.0,abundance,sigma10000.0_W1.0_l1e-02_h1e+06.txt
10000.0,1.12533558,0.0179799256642874,0.012162729855528348,0.012162729855528348,0.012171344175340153,2813530.0,abundance,2813530.0,abundance,sigma10000.0_W1.12533558_l1e-04_h1e+06.txt
10000.0,11.9377664,0.0182396600932948,0.03996758765329344,0.034743070435616696,0.04470983037775465,3369261000.0,abundance,1475563000.0,abundance,sigma10000.0_W11.9377664_l1e-04_h1e+06.txt
10000.0,119.3777,0.0182455520431917,0.046934611362278236,0.03721045151776454,0.06850171177375738,11625190000.0,abundance,3369261000.0,abundance,sigma10000.0_W119.3777_l1e-04_h1e+06.txt
10000.0,1.21152766,0.0185447925453427,0.012680217692543716,0.012680217692543716,0.012691942706148375,3505774.0,abundance,3505774.0,abundance,sigma10000.0_W1.21152766_l1e-04_h1e+06.txt
10000.0,126.638017,0.018245080520573,0.046912979858081294,0.037187650994178145,0.0684218702046093,11625190000.0,abundance,3369261000.0,abundance,sigma10000.0_W126.638017_l1e-04_h1e+06.txt
10000.0,1.310371,0.0190631217744216,0.013256917447737791,0.013256917447737791,0.013273141243360743,4477493.0,abundance,4477493.0,abundance,sigma10000.0_W1.310371_l1e-02_h1e+06.txt
10000.0,13.3352143,0.0182469774563016,0.04023174627340448,0.03723842417424948,0.04816111631810422,3369261000.0,abundance,2229699000.0,abundance,sigma10000.0_W13.3352143_l1e-04_h1e+06.txt
10000.0,14.25103,0.0182517533060283,0.043294731564410854,0.03697768536266788,0.05031929632247755,5091236000.0,abundance,2229699000.0,abundance,sigma10000.0_W14.25103_l1e-04_h1e+06.txt
10000.0,14.25103,0.0182518100579648,0.043294731564410854,0.03697768536266788,0.05031929632247755,5091236000.0,abundance,2229699000.0,abundance,sigma10000.0_W14.25103_l1e-09_h1e+01.txt
10000.0,146.779927,0.018245630312915,0.046819734642196326,0.03711550732624027,0.0683066317540862,11625190000.0,abundance,3369261000.0,abundance,sigma10000.0_W146.779927_l1e-04_h1e+06.txt
10000.0,15.0,0.0182488424379476,0.043323766045443156,0.03675019677939274,0.052020241913714446,5091236000.0,abundance,2229699000.0,abundance,sigma10000.0_W15.0_l1e-02_h1e+06.txt
10000.0,1.51177507,0.0196543304542687,0.014315805067751779,0.014315805067751779,0.014341626870594901,6949974.0,abundance,6949974.0,abundance,sigma10000.0_W1.51177507_l1e-04_h1e+06.txt
10000.0,16.0371874,0.0182471293604672,0.043215874440196624,0.03969515007047677,0.054326170545709734,5091236000.0,abundance,3369261000.0,abundance,sigma10000.0_W16.0371874_l1e-04_h1e+06.txt
10000.0,1.668101,0.0197848808023361,0.015036888732993236,0.015036888732993236,0.015070907059107276,9411438.0,abundance,9411438.0,abundance,sigma10000.0_W1.668101_l1e-02_h1e+06.txt
10000.0,170.125428,0.0182466722373944,0.04680884978696433,0.03724435906503575,0.06796445633894853,11625190000.0,abundance,3369261000.0,abundance,sigma10000.0_W170.125428_l1e-04_h1e+06.txt
10000.0,1.701254,0.0197968735575867,0.015187894324129878,0.015187894324129878,0.01522467175357238,9931736.0,abundance,9931736.0,abundance,sigma10000.0_W1.701254_l1e-04_h1e+06.txt
10000.0,1.701254,0.0197968530733631,0.015187894324129878,0.015187894324129878,0.01522467175357238,9931736.0,abundance,9931736.0,abundance,sigma10000.0_W1.701254_l1e-09_h1e+01.txt
10000.0,1.95734178,0.0197626985847461,0.016318288076415745,0.016318288076415745,0.01637836374662452,15292540.0,abundance,15292540.0,abundance,sigma10000.0_W1.95734178_l1e-04_h1e+06.txt
10000.0,2.03091762,0.0197339795989508,0.016631329997159286,0.016631329997159286,0.016699047441542554,17111290.0,abundance,17111290.0,abundance,sigma10000.0_W2.03091762_l1e-04_h1e+06.txt
10000.0,21.5443469,0.0182419325191485,0.0457379240718569,0.03821866724353084,0.06392346746251092,7693283000.0,abundance,3369261000.0,abundance,sigma10000.0_W21.5443469_l1e-04_h1e+06.txt
10000.0,21.54435,0.0182419156255239,0.0457379240718569,0.03821866724353084,0.06392346746251092,7693283000.0,abundance,3369261000.0,abundance,sigma10000.0_W21.54435_l1e-02_h1e+06.txt
10000.0,228.546386,0.0182475562798179,0.046699646796591714,0.03719321611860582,0.067827122578227,11625190000.0,abundance,3369261000.0,abundance,sigma10000.0_W228.546386_l1e-04_h1e+06.txt
10000.0,237.137371,0.0182475314497287,0.046683082979255254,0.037181720739069724,0.06781517291349753,11625190000.0,abundance,3369261000.0,abundance,sigma10000.0_W237.137371_l1e-04_h1e+06.txt
10000.0,242.4462,0.0182475071381769,0.046667025119571576,0.03717856556175639,0.06781741965105892,11625190000.0,abundance,3369261000.0,abundance,sigma10000.0_W242.4462_l1e-04_h1e+06.txt
10000.0,2.72833338,0.0191395797895034,0.019210170272319246,0.019210170272319246,0.019365499640891484,41961400.0,abundance,41961400.0,abundance,sigma10000.0_W2.72833338_l1e-04_h1e+06.txt
10000.0,278.2559,0.0182469754049344,0.04665603034808698,0.03715354631228014,0.06811726201397139,11625190000.0,abundance,3369261000.0,abundance,sigma10000.0_W278.2559_l1e-02_h1e+06.txt
10000.0,28.9426612,0.0182430820443772,0.04808147647536508,0.03723955900100103,0.06839262226192562,11625190000.0,abundance,3369261000.0,abundance,sigma10000.0_W28.9426612_l1e-04_h1e+06.txt
10000.0,28.94266,0.0182430350720808,0.04808147647536508,0.03723955900100103,0.06839262226192562,11625190000.0,abundance,3369261000.0,abundance,sigma10000.0_W28.94266_l1e-04_h1e+06.txt
10000.0,28.94266,0.018243059221038,0.04808147647536508,0.03723955900100103,0.06839262226192562,11625190000.0,abundance,3369261000.0,abundance,sigma10000.0_W28.94266_l1e-09_h1e+01.txt
10000.0,2.953202,0.0189849578795695,0.020100724100563003,0.019964735047228357,0.02016521623681894,78899250.0,abundance,52999580.0,abundance,sigma10000.0_W2.953202_l1e-02_h1e+06.txt
10000.0,307.029063,0.0182466082450653,0.04672732509880648,0.03714073762029313,0.0673180816191599,11625190000.0,abundance,3369261000.0,abundance,sigma10000.0_W307.029063_l1e-04_h1e+06.txt
10000.0,3.16227766,0.0188717290185865,0.020802256771418493,0.020643019587255302,0.020883785418476294,97124590.0,abundance,65083840.0,abundance,sigma10000.0_W3.16227766_l1e-04_h1e+06.txt
10000.0,3.455107,0.0187385979625294,0.021738987850800893,0.021544348984814075,0.0218445292689873,127101000.0,abundance,84903710.0,abundance,sigma10000.0_W3.455107_l1e-04_h1e+06.txt
10000.0,3.455107,0.0187385550865487,0.021738987850800893,0.021544348984814075,0.0218445292689873,127101000.0,abundance,84903710.0,abundance,sigma10000.0_W3.455107_l1e-09_h1e+01.txt
10000.0,34.8070059,0.0182435362172594,0.04723528868457257,0.0371496100923024,0.0684790420501368,11625190000.0,abundance,3369261000.0,abundance,sigma10000.0_W34.8070059_l1e-04_h1e+06.txt
10000.0,3.66524124,0.0186498383576964,0.022392908599209987,0.02217049686283265,0.022516204669397646,152386500.0,abundance,101578700.0,abundance,sigma10000.0_W3.66524124_l1e-04_h1e+06.txt
10000.0,383.118685,0.0182466601206869,0.04688401882705816,0.03711412714458483,0.06705450362834181,11625190000.0,abundance,3369261000.0,abundance,sigma10000.0_W383.118685_l1e-04_h1e+06.txt
10000.0,38.8815518,0.0182422216293731,0.04691584210742697,0.03713079161881285,0.06822455829222673,11625190000.0,abundance,3369261000.0,abundance,sigma10000.0_W38.8815518_l1e-04_h1e+06.txt
10000.0,412.462638,0.0182466826679001,0.046884998480740944,0.0371097675990668,0.06710706002017575,11625190000.0,abundance,3369261000.0,abundance,sigma10000.0_W412.462638_l1e-04_h1e+06.txt
10000.0,4.92388263,0.0183643011516868,0.02572596516753503,0.02509115092337479,0.026269610611229136,283011300.0,abundance,187290300.0,abundance,sigma10000.0_W4.92388263_l1e-04_h1e+06.txt
10000.0,492.3883,0.0182468078730238,0.046857331082858056,0.03710771373707377,0.06722743494213874,11625190000.0,abundance,3369261000.0,abundance,sigma10000.0_W492.3883_l1e-04_h1e+06.txt
10000.0,5.10896977,0.0183598980061564,0.02605196587627087,0.02529976205445263,0.026797770858753595,283011300.0,abundance,187290300.0,abundance,sigma10000.0_W5.10896977_l1e-04_h1e+06.txt
10000.0,52.2334507,0.0182448108473473,0.0467282798880276,0.03713637413042014,0.06815862603756023,11625190000.0,abundance,3369261000.0,abundance,sigma10000.0_W52.2334507_l1e-04_h1e+06.txt
10000.0,56.2341325,0.0182439419919856,0.04682816541275261,0.03721671848386688,0.06831252096688241,11625190000.0,abundance,3369261000.0,abundance,sigma10000.0_W56.2341325_l1e-04_h1e+06.txt
10000.0,58.78016,0.0182437464832619,0.046871611215806824,0.03724515749389297,0.06839032190573253,11625190000.0,abundance,3369261000.0,abundance,sigma10000.0_W58.78016_l1e-04_h1e+06.txt
10000.0,58.78016,0.0182438024012514,0.046871611215806824,0.03724515749389297,0.06839032190573253,11625190000.0,abundance,3369261000.0,abundance,sigma10000.0_W58.78016_l1e-09_h1e+01.txt
10000.0,5.994843,0.0182935521365568,0.028041101700184066,0.028041101700184066,0.02924821344704906,427653700.0,abundance,427653700.0,abundance,sigma10000.0_W5.994843_l1e-02_h1e+06.txt
10000.0,618.965819,0.0182470070109079,0.04680795214809701,0.03711250320579944,0.06733685394162173,11625190000.0,abundance,3369261000.0,abundance,sigma10000.0_W618.965819_l1e-04_h1e+06.txt
10000.0,6.61474064,0.0182618145700837,0.029690582054324535,0.028605468509485015,0.030909666117743262,646220500.0,abundance,427653700.0,abundance,sigma10000.0_W6.61474064_l1e-04_h1e+06.txt
10000.0,6.655677,0.0182601954548356,0.02974187068497364,0.02863079896296028,0.031021208425282887,646220500.0,abundance,427653700.0,abundance,sigma10000.0_W6.655677_l1e-02_h1e+06.txt
10000.0,70.1703829,0.0182456551770385,0.046942555761678925,0.037262392103894024,0.06857605039921529,11625190000.0,abundance,3369261000.0,abundance,sigma10000.0_W70.1703829_l1e-04_h1e+06.txt
10000.0,7.017038,0.0182530631530829,0.031068111412365824,0.028796731893694996,0.03197540872742937,976493200.0,abundance,427653700.0,abundance,sigma10000.0_W7.017038_l1e-04_h1e+06.txt
10000.0,7.017038,0.0182530750989695,0.031068111412365824,0.028796731893694996,0.03197540872742937,976493200.0,abundance,427653700.0,abundance,sigma10000.0_W7.017038_l1e-09_h1e+01.txt
10000.0,744.380301,0.0182472243753638,0.046774252647410086,0.037116075063788806,0.06738185813802484,11625190000.0,abundance,3369261000.0,abundance,sigma10000.0_W744.380301_l1e-04_h1e+06.txt
10000.0,77.42637,0.0182461238811544,0.046902871389164005,0.037201681669169276,0.06857475332265256,11625190000.0,abundance,3369261000.0,abundance,sigma10000.0_W77.42637_l1e-02_h1e+06.txt
10000.0,8.25404185,0.01826690098083,0.03374276613766606,0.03071125574631798,0.03526279288506785,1475563000.0,abundance,646220500.0,abundance,sigma10000.0_W8.25404185_l1e-04_h1e+06.txt
10000.0,8.88623816,0.0182475932849381,0.03435897519343712,0.03264843071275071,0.0368915677164566,1475563000.0,abundance,976493200.0,abundance,sigma10000.0_W8.88623816_l1e-04_h1e+06.txt
10000.0,90.8517576,0.0182451931011655,0.046894298702014926,0.03716697746590993,0.06857405634188544,11625190000.0,abundance,3369261000.0,abundance,sigma10000.0_W90.8517576_l1e-04_h1e+06.txt
10000.0,94.2668455,0.0182447320044653,0.046895365457152546,0.037188920996660046,0.068576161327918,11625190000.0,abundance,3369261000.0,abundance,sigma10000.0_W94.2668455_l1e-04_h1e+06.txt
1000.0,0.0134339933,3.3762655242462885e-10,2.4868098459431796e-10,2.4865376716323254e-10,2.4870595615552937e-10,0.025243,abundance,0.02124488,abundance,sigma1000.0_W0.0134339933_l1e-04_h1e+06.txt
1000.0,0.0140300372,4.2686241932115566e-10,3.09315957261892e-10,3.092808839791941e-10,3.093528381615058e-10,0.02844285,abundance,0.02389744,abundance,sigma1000.0_W0.0140300372_l1e-04_h1e+06.txt
1000.0,0.0180472177,1.4397611744898843e-09,9.921401020835225e-10,9.919246602710233e-10,9.922795636393415e-10,0.0686817,abundance,0.05713761,abundance,sigma1000.0_W0.0180472177_l1e-04_h1e+06.txt
1000.0,0.0196841945,2.248792607623862e-09,1.5347696405973658e-09,1.5345654743769672e-09,1.5348921444798752e-09,0.1057619,abundance,0.0876853,abundance,sigma1000.0_W0.0196841945_l1e-04_h1e+06.txt
1000.0,0.01,5.986738881975222e-11,5.498606484092824e-11,5.49697521083467e-11,5.500100860688048e-11,0.006883047,abundance,0.005860393,abundance,sigma1000.0_W0.01_l1e-04_h1e+06.txt
1000.0,0.0242446202,6.374235928417598e-09,4.2948812289207976e-09,4.294376191342183e-09,4.295207967047033e-09,0.2316708,abundance,0.190521,abundance,sigma1000.0_W0.0242446202_l1e-04_h1e+06.txt
1000.0,0.0276169981,1.13451299214479e-08,7.617626795219277e-09,7.617025802193904e-09,7.618000409698742e-09,0.4117586,abundance,0.3369005,abundance,sigma1000.0_W0.0276169981_l1e-04_h1e+06.txt
1000.0,0.0325702066,2.3729587485820583e-08,1.5893905877961203e-08,1.5891632427628242e-08,1.589526655301843e-08,0.6649342,abundance,0.54056,abundance,sigma1000.0_W0.0325702066_l1e-04_h1e+06.txt
1000.0,0.0387467512,5.1636617728348386e-08,3.4542878863359575e-08,3.453902817658264e-08,3.4544843122467506e-08,1.364296,abundance,1.101617,abundance,sigma1000.0_W0.0387467512_l1e-04_h1e+06.txt
1000.0,0.0437547938,8.566259242238197e-08,5.7275965479274106e-08,5.7275965479274106e-08,5.7281570560478775e-08,1.945795,abundance,1.945795,abundance,sigma1000.0_W0.0437547938_l1e-04_h1e+06.txt
1000.0,0.0543618362,2.0976638087493866e-07,1.4020972633727054e-07,1.401929089278733e-07,1.402200274315247e-07,4.626705,abundance,3.687018,abundance,sigma1000.0_W0.0543618362_l1e-04_h1e+06.txt
1000.0,0.0587801607,2.8727618469474457e-07,1.9201674676565068e-07,1.920048131683946e-07,1.9202273465230496e-07,7.335533,abundance,5.828069,abundance,sigma1000.0_W0.0587801607_l1e-04_h1e+06.txt
1000.0,0.0762698586,7.743718663127598e-07,5.175137685476002e-07,5.175137685476002e-07,5.175534144216485e-07,15.97138,abundance,15.97138,abundance,sigma1000.0_W0.0762698586_l1e-04_h1e+06.txt
1000.0,0.0789652287,8.868649926842799e-07,5.926903904914181e-07,5.926903904914181e-07,5.927426597437319e-07,17.70183,abundance,17.70183,abundance,sigma1000.0_W0.0789652287_l1e-04_h1e+06.txt
1000.0,0.106081836,2.6590721488720203e-06,1.7771947011954737e-06,1.7771947011954737e-06,1.777326054581156e-06,55.00577,abundance,55.00577,abundance,sigma1000.0_W0.106081836_l1e-04_h1e+06.txt
1000.0,0.107006896,2.7396290393819e-06,1.8310149742440156e-06,1.8310149742440156e-06,1.8311563208053383e-06,56.28919,abundance,56.28919,abundance,sigma1000.0_W0.107006896_l1e-04_h1e+06.txt
1000.0,0.142510267,7.216186886303598e-06,4.82309843043839e-06,4.82243607980427e-06,4.823373661308255e-06,173.3967,abundance,133.1586,abundance,sigma1000.0_W0.142510267_l1e-04_h1e+06.txt
1000.0,0.150131073,8.576373394424828e-06,5.7322249679617386e-06,5.731304471856345e-06,5.732608138425565e-06,202.8935,abundance,155.5028,abundance,sigma1000.0_W0.150131073_l1e-04_h1e+06.txt
1000.0,0.191448198,1.852321912404305e-05,1.2381000021609497e-05,1.2379661716089783e-05,1.2381521968495728e-05,557.805,abundance,423.5762,abundance,sigma1000.0_W0.191448198_l1e-04_h1e+06.txt
1000.0,0.210634454,2.4825832188931444e-05,1.6593712953272884e-05,1.6591510816110277e-05,1.6594692720014194e-05,748.4756,abundance,566.2921,abundance,sigma1000.0_W0.210634454_l1e-04_h1e+06.txt
