sigma,omega,fdm_trap,fdm_vegas,meq_vegas,Q_f,Q_m,M_lo,M_hi,file
100.0,70.1703829,0.00031051002898815704,0.0003105094509247088,130870.70602760064,0.43667759407861495,0.08546297245838137,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma100.0_W70.1703829_l1e-04_h1e+06.txt
100.0,712.756483,0.0003135390197090199,0.0003135392574041371,131802.63021544347,0.9177128204653868,0.8339550957176571,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/B15/sigma100.0_W712.756483_l1e-04_h1e+06.txt
100.0,744.380301,0.0003135312262848224,0.0003135310141978737,131798.39751258362,0.7692025292746618,0.0458360687617612,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma100.0_W744.380301_l1e-04_h1e+06.txt
100.0,8.73326162,0.0001725780084186383,0.00017257750407109567,81408.53189559831,0.8685369379971,0.8685369379971,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/B15/sigma100.0_W8.73326162_l1e-04_h1e+06.txt
100.0,8.88623816,0.000176283748970725,0.00017628393293265255,82951.40414472052,0.4064402108548443,0.18655113166117349,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma100.0_W8.88623816_l1e-04_h1e+06.txt
100.0,93.4519215,0.0003117993605561089,0.000311799134701874,131265.97149952094,0.487302787198199,0.2699613741485689,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/B15/sigma100.0_W93.4519215_l1e-04_h1e+06.txt
100.0,94.2668455,0.00031187832581986325,0.0003118781354148017,131287.33490217093,0.5290643757327657,0.5290643757327657,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma100.0_W94.2668455_l1e-04_h1e+06.txt
100.1806,0.03031927,2.0633180105213173e-15,2.063315028595534e-15,0.0027644918627493173,0.9339303957721519,0.3687100748377362,0.0001,7.767361,/data/homezvol0/jgpaine/sashimi+DD/LSST2/sigma100.1806_W0.03031927_l1e-04_h1e+06.txt
10023.1684,0.01,7.97989408452721e-06,7.979895840140609e-06,0.0006071644230077743,0.8989497390194405,0.39368081431800184,0.0001,12.56089,/data/homezvol0/jgpaine/sashimi+DD/B15/sigma10023.1684_W0.01_l1e-04_h1e+06.txt
10046.3904,0.01,8.050567889662024e-06,8.050551753720008e-06,0.0006080304207306206,0.19649356279457852,0.07026728496229687,0.0001,12.62783,/data/homezvol0/jgpaine/sashimi+DD/B15/sigma10046.3904_W0.01_l1e-04_h1e+06.txt
10069.6662,0.01,8.109099470088126e-06,8.109094033445547e-06,0.0006082363478626996,0.7898336681786811,0.22680723668719793,0.0001,12.69517,/data/homezvol0/jgpaine/sashimi+DD/B15/sigma10069.6662_W0.01_l1e-04_h1e+06.txt
10092.996,0.01,8.175742105792784e-06,8.175748822309058e-06,0.0006084057195676721,0.37952672021859923,0.37952672021859923,0.0001,12.69517,/data/homezvol0/jgpaine/sashimi+DD/B15/sigma10092.996_W0.01_l1e-04_h1e+06.txt
10.0,0.0140300372,3.9407727099546254e-29,3.940762247449238e-29,0.00023572813607551657,0.9821810793187801,0.8018589814220806,0.0001,0.02037568,/data/homezvol0/jgpaine/sashimi+DD/B15/sigma10.0_W0.0140300372_l1e-04_h1e+06.txt
10.0,0.0196841945,7.322494539745755e-27,7.322513965037284e-27,0.00033132543842374494,0.8653488082155065,0.6583480412427943,0.0001,0.08370103,/data/homezvol0/jgpaine/sashimi+DD/B15/sigma10.0_W0.0196841945_l1e-04_h1e+06.txt
10.0,0.01,1.0540520865478112e-30,1.0540503557370247e-30,0.00012176693768690039,0.7650609992564037,0.7650609992564037,0.0001,0.004894845,/data/homezvol0/jgpaine/sashimi+DD/B15/sigma10.0_W0.01_l1e-04_h1e+06.txt
10.0,0.0276169981,5.092079150005941e-26,5.092083565239175e-26,0.0007761886853141509,0.31783834793301513,0.31783834793301513,0.0001,0.3406628,/data/homezvol0/jgpaine/sashimi+DD/B15/sigma10.0_W0.0276169981_l1e-04_h1e+06.txt
10.0,0.0387467512,3.461532606774504e-24,3.461528711495498e-24,0.0026978493236060243,0.03205106188623791,0.03205106188623791,0.0001,1.366323,/data/homezvol0/jgpaine/sashimi+DD/B15/sigma10.0_W0.0387467512_l1e-04_h1e+06.txt
10.0,0.0543618362,2.03240028084127e-23,2.0324052508031578e-23,0.006569017877514781,0.014808644513117355,0.014808644513117355,0.0001,5.40233,/data/homezvol0/jgpaine/sashimi+DD/B15/sigma10.0_W0.0543618362_l1e-04_h1e+06.txt
10.0,0.0762698586,1.0401680571569982e-21,1.0401675325696759e-21,0.026510371767657144,0.2726357611998412,0.2726357611998412,0.0001,21.14092,/data/homezvol0/jgpaine/sashimi+DD/B15/sigma10.0_W0.0762698586_l1e-04_h1e+06.txt
10.0,0.107006896,1.2993062634028829e-20,1.2993006855622294e-20,0.08639450560133541,0.6943911487763406,0.10821536881190726,0.0001,82.21093,/data/homezvol0/jgpaine/sashimi+DD/B15/sigma10.0_W0.107006896_l1e-04_h1e+06.txt
10.0,0.150131073,2.0620532595724845e-19,2.0620547126664676e-19,0.2524569956139187,0.24455318566165685,0.24455318566165685,0.0001,315.6878,/data/homezvol0/jgpaine/sashimi+DD/B15/sigma10.0_W0.150131073_l1e-04_h1e+06.txt
10.0,0.1,4.0460168601254754e-21,4.046019667085169e-21,0.05522750186803134,0.2758061072182593,0.2758061072182593,0.0001,62.70815,/data/homezvol0/jgpaine/sashimi+DD/high/sigma10.0_W0.1_l1e-04_h1e+06.txt
10.0,0.1,4.0460168601254754e-21,4.046010420407906e-21,0.05522798853909963,0.3607557144375323,0.2063078619105259,0.0001,62.70815,/data/homezvol0/jgpaine/sashimi+DD/Roman1/sigma10.0_W0.1_l1e-09_h1e+01.txt
10.0,0.2030918,2.4797798814624195e-18,2.4797777482229265e-18,0.7719479000540087,0.18923229032781944,0.18923229032781944,0.0001,1040.977,/data/homezvol0/jgpaine/sashimi+DD/high/sigma10.0_W0.2030918_l1e-04_h1e+06.txt
10.0,0.2030918,2.4797798814624195e-18,2.4797872135217927e-18,0.7719538414094825,0.5750845359774672,0.29674300065964854,0.0001,1040.977,/data/homezvol0/jgpaine/sashimi+DD/Roman1/sigma10.0_W0.2030918_l1e-09_h1e+01.txt
10.0,0.210634454,3.3819961828419324e-18,3.3819965981817546e-18,0.866398503061316,0.4112551227289786,0.4112551227289786,0.0001,1202.036,/data/homezvol0/jgpaine/sashimi+DD/B15/sigma10.0_W0.210634454_l1e-04_h1e+06.txt
10.0,0.295520924,2.606676919008475e-17,2.606673784527861e-17,2.312500247705082,0.02303299744369916,0.02303299744369916,0.0001,4522.293,/data/homezvol0/jgpaine/sashimi+DD/B15/sigma10.0_W0.295520924_l1e-04_h1e+06.txt
10.0,0.4124626,4.3421209605751156e-16,4.342124009415069e-16,8.009167530314953,0.5979180189395255,0.5979180189395255,0.0001,16639.49,/data/homezvol0/jgpaine/sashimi+DD/high/sigma10.0_W0.4124626_l1e-04_h1e+06.txt
10.0,0.4124626,4.3421209605751156e-16,4.342103978648782e-16,8.009148585479876,0.675352646929606,0.675352646929606,0.0001,16639.49,/data/homezvol0/jgpaine/sashimi+DD/Roman1/sigma10.0_W0.4124626_l1e-09_h1e+01.txt
10.0,0.414616956,4.485800337817292e-16,4.485810428280094e-16,8.142036427877072,0.011805730543334633,0.011805730543334633,0.0001,16950.88,/data/homezvol0/jgpaine/sashimi+DD/B15/sigma10.0_W0.414616956_l1e-04_h1e+06.txt
10.0,0.581709133,3.860330191111008e-15,3.86032835439166e-15,24.667828416315174,0.8391524326957778,0.5424451008367348,0.0001,63016.87,/data/homezvol0/jgpaine/sashimi+DD/B15/sigma10.0_W0.581709133_l1e-04_h1e+06.txt
10.0,0.816140079,3.5435913355120096e-14,3.5435912357790744e-14,72.74716570281804,0.139222188425136,0.139222188425136,0.0001,231661.2,/data/homezvol0/jgpaine/sashimi+DD/B15/sigma10.0_W0.816140079_l1e-04_h1e+06.txt
10.0,0.8376776,3.99015896071337e-14,3.990139748934127e-14,78.14102809041024,0.19356007651053717,0.19356007651053717,0.0001,256022.9,/data/homezvol0/jgpaine/sashimi+DD/high/sigma10.0_W0.8376776_l1e-04_h1e+06.txt
10.0,0.8376776,3.99015896071337e-14,3.990149110704155e-14,78.13980701249965,0.8069811012818842,0.6967662996088001,0.0001,256022.9,/data/homezvol0/jgpaine/sashimi+DD/Roman1/sigma10.0_W0.8376776_l1e-09_h1e+01.txt
10.0,1000.0,8.659908380346842e-08,8.65989459731396e-08,345834.12412498915,0.5391642620631016,0.43549343106850946,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/out_dir_100/sigma10.0_W1000.0_l1e-02_h1e+06.txt
10.0,1000.0,8.659908380346842e-08,8.659893019946877e-08,345832.0768952806,0.9604499853463848,0.9494159793514143,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/B15/sigma10.0_W1000.0_l1e-04_h1e+06.txt
10.0,10.0,1.442074076580385e-08,1.4420751066455076e-08,156904.76681737124,0.6654446556356202,0.21411552186534788,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/out_dir_100/sigma10.0_W10.0_l1e-02_h1e+06.txt
10.0,1.14504757,3.1903791690174513e-13,3.1903643200607305e-13,231.76716920688065,0.31803528306381856,0.31803528306381856,0.0001,843716.7,/data/homezvol0/jgpaine/sashimi+DD/B15/sigma10.0_W1.14504757_l1e-04_h1e+06.txt
10.0,119.3777,8.547135367265673e-08,8.547097686333389e-08,344451.96037261933,0.5248919066405489,0.5248919066405489,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/high/sigma10.0_W119.3777_l1e-04_h1e+06.txt
10.0,119.3777,8.547135367265673e-08,8.547134499840328e-08,344456.31969127414,0.4271488054818079,0.13511288633242868,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/Roman1/sigma10.0_W119.3777_l1e-09_h1e+01.txt
10.0,12.2527986,2.4405285409001304e-08,2.4405254497964606e-08,203857.38739499962,0.44010318155068917,0.17914804959485334,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/B15/sigma10.0_W12.2527986_l1e-04_h1e+06.txt
10.0,129.155,8.556340432419453e-08,8.556330721951178e-08,344470.374205856,0.5567979809490251,0.5567979809490251,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/bounds/sigma10.0_W129.155_l1e-02_h1e+06.txt
10.0,131.113394,8.56484524522536e-08,8.564842927590977e-08,344650.86874122074,0.8967861034302038,0.7974756379313115,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/B15/sigma10.0_W131.113394_l1e-04_h1e+06.txt
10.0,14.25103,3.1722390281076895e-08,3.172233491121333e-08,228198.787463668,0.6288865881037998,0.6288865881037998,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/high/sigma10.0_W14.25103_l1e-04_h1e+06.txt
10.0,14.25103,3.1722390281076895e-08,3.1722410781776314e-08,228197.70290730614,0.3095082869472573,0.3095082869472573,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/Roman1/sigma10.0_W14.25103_l1e-09_h1e+01.txt
10.0,1.606506,1.9423680606857857e-12,1.942360408124637e-12,652.7132992548055,0.9242015166133185,0.4625559252389877,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/B15/sigma10.0_W1.606506_l1e-04_h1e+06.txt
10.0,16.68101,4.1651705807871964e-08,4.165168411583586e-08,261634.20773628604,0.28539501191875744,0.28539501191875744,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/out_dir_100/sigma10.0_W16.68101_l1e-02_h1e+06.txt
10.0,1.701254,2.9566533435691213e-12,2.9566484743596457e-12,818.2970532668741,0.6149975610643489,0.41899171996076057,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/high/sigma10.0_W1.701254_l1e-04_h1e+06.txt
10.0,1.701254,2.9566533435691213e-12,2.956653361782972e-12,818.2873700353935,0.41748358534307106,0.41748358534307106,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/Roman1/sigma10.0_W1.701254_l1e-09_h1e+01.txt
10.0,17.190722,4.341345504798602e-08,4.3413503519049036e-08,266340.05558002216,0.2693211491770627,0.2693211491770627,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/B15/sigma10.0_W17.190722_l1e-04_h1e+06.txt
10.0,183.95258,8.616187675591337e-08,8.616159523559893e-08,345319.63909948955,0.358705731743443,0.358705731743443,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/B15/sigma10.0_W183.95258_l1e-04_h1e+06.txt
10.0,215.4435,8.627212877241553e-08,8.627198026576917e-08,345432.1260692524,0.21522553676204403,0.21522553676204403,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/bounds/sigma10.0_W215.4435_l1e-02_h1e+06.txt
10.0,2.2539339,1.5449132877340126e-11,1.5449068557719246e-11,2055.3373243041215,0.39172257843418845,0.22558965275728327,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/B15/sigma10.0_W2.2539339_l1e-04_h1e+06.txt
10.0,24.118647,6.07383105257238e-08,6.073828112801115e-08,305297.78259782254,0.742787667643015,0.0002581520583667351,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/B15/sigma10.0_W24.118647_l1e-04_h1e+06.txt
10.0,242.4462,8.635241296979338e-08,8.635236964108673e-08,345502.21358490066,0.5919647342556964,0.5919647342556964,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/high/sigma10.0_W242.4462_l1e-04_h1e+06.txt
10.0,258.086154,8.631946807302873e-08,8.631911849343441e-08,345454.5175398956,0.8165735486622214,0.7196498053450455,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/B15/sigma10.0_W258.086154_l1e-04_h1e+06.txt
10.0,27.82559,6.647820684384215e-08,6.647834123653003e-08,315948.7792488297,0.7645089135201855,0.7645089135201855,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/bounds/sigma10.0_W27.82559_l1e-02_h1e+06.txt
10.0,28.94266,6.793967130200306e-08,6.79395912955558e-08,318421.8649939722,0.7157114507514382,0.0026728272330705264,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/high/sigma10.0_W28.94266_l1e-04_h1e+06.txt
10.0,28.94266,6.793967130200306e-08,6.793977599299062e-08,318422.1107225795,0.46483430943799486,0.46483430943799486,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/Roman1/sigma10.0_W28.94266_l1e-09_h1e+01.txt
100.0,30.0,0.00029743068575962297,0.0002974310594433745,126713.89972325758,0.3451108102757805,0.3451108102757805,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/Old format outputs/sigma100_W30_l1e-03_h1e+09.txt
10.0,3.16227766,9.100565087792502e-11,9.100602892517373e-11,6134.894946502535,0.9759031450748448,0.2615998107104826,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/B15/sigma10.0_W3.16227766_l1e-04_h1e+06.txt
10.0,33.8385515,7.248953362602916e-08,7.248953688879245e-08,326133.36455442494,0.32426461745274915,0.32426461745274915,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/B15/sigma10.0_W33.8385515_l1e-04_h1e+06.txt
10.0,3.455107,1.447679950445564e-10,1.4476763608055122e-10,8145.670910919017,0.5413621675701437,0.5413621675701437,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/high/sigma10.0_W3.455107_l1e-04_h1e+06.txt
10.0,3.455107,1.447679950445564e-10,1.447678261393934e-10,8145.711384796773,0.7316469364520881,0.4588743254688621,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/Roman1/sigma10.0_W3.455107_l1e-09_h1e+01.txt
10.0,359.3814,8.652436910102128e-08,8.652424175156565e-08,345790.41748640744,0.40815267747230954,0.40815267747230954,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/bounds/sigma10.0_W359.3814_l1e-02_h1e+06.txt
10.0,362.095835,8.651500531324902e-08,8.651474046057916e-08,345746.29948761046,0.010697317028264439,0.010697317028264439,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/B15/sigma10.0_W362.095835_l1e-04_h1e+06.txt
10.0,4.43668733,4.5356416252756566e-10,4.5356414354606664e-10,17218.142342189076,0.11409457131140785,0.11409457131140785,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/B15/sigma10.0_W4.43668733_l1e-04_h1e+06.txt
10.0,46.41589,7.892126499523104e-08,7.892128489059947e-08,335677.7074293253,0.5760985365003524,0.5760985365003524,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/out_dir_100/sigma10.0_W46.41589_l1e-02_h1e+06.txt
10.0,47.4756138,7.914061612097579e-08,7.914050384832372e-08,336018.3143607152,0.9184700963087393,0.8383572271209276,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/B15/sigma10.0_W47.4756138_l1e-04_h1e+06.txt
10.0,492.3883,8.658139166129906e-08,8.658126753031981e-08,345816.26880770427,0.628193506934712,0.5883790628188164,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/high/sigma10.0_W492.3883_l1e-04_h1e+06.txt
10.0,508.021805,8.658178793581282e-08,8.658143808384336e-08,345813.70571160037,0.346896010015861,0.019305032262374136,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/B15/sigma10.0_W508.021805_l1e-04_h1e+06.txt
10.0,58.78016,8.17210984968533e-08,8.172094643593313e-08,339567.7731316346,0.8864498841487891,0.7519531343152308,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/high/sigma10.0_W58.78016_l1e-04_h1e+06.txt
10.0,58.78016,8.17210984968533e-08,8.172104102873177e-08,339569.6221725769,0.4897162671517431,0.4897162671517431,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/Roman1/sigma10.0_W58.78016_l1e-09_h1e+01.txt
10.0,599.4843,8.657199367771848e-08,8.657194136860228e-08,345778.04637544596,0.9595626289342202,0.7908643695786676,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/bounds/sigma10.0_W599.4843_l1e-02_h1e+06.txt
10.0,6.22468884,2.4314831054794252e-09,2.43148475907349e-09,51557.652207257415,0.7547728101880847,0.3033770362806637,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/B15/sigma10.0_W6.22468884_l1e-04_h1e+06.txt
10.0,66.6084629,8.282857110099014e-08,8.282846130888598e-08,341067.44934051787,0.6087732514859934,0.6087732514859934,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/B15/sigma10.0_W66.6084629_l1e-04_h1e+06.txt
10.0,7.017038,4.003707319140732e-09,4.003712150761969e-09,71517.62946970858,0.3066838904676855,0.2869420003552673,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/high/sigma10.0_W7.017038_l1e-04_h1e+06.txt
10.0,7.017038,4.003707319140732e-09,4.003708837380375e-09,71518.54004032505,0.9866540996618193,0.9804401182501783,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/Roman1/sigma10.0_W7.017038_l1e-09_h1e+01.txt
10.0,712.756483,8.659581943402205e-08,8.659568844101318e-08,345822.0493048076,0.950813169673353,0.6932046090591093,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/B15/sigma10.0_W712.756483_l1e-04_h1e+06.txt
10.0,77.42637,8.384401112344597e-08,8.384388600552937e-08,342427.3720116158,0.046701620133981124,0.046701620133981124,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/out_dir_100/sigma10.0_W77.42637_l1e-02_h1e+06.txt
10.0,8.73326162,8.984086325985158e-09,8.984068325607366e-09,119012.13496023466,0.8568224220862684,0.1806098484993994,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/B15/sigma10.0_W8.73326162_l1e-04_h1e+06.txt
10.0,93.4519215,8.46330142366604e-08,8.463298581597527e-08,343372.2096486924,0.35572001290223054,0.35572001290223054,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/B15/sigma10.0_W93.4519215_l1e-04_h1e+06.txt
10116.3798,0.01,8.249697689235954e-06,8.249680809725817e-06,0.0006085452855467963,0.04146774164857947,0.04146774164857947,0.0001,12.70068,/data/homezvol0/jgpaine/sashimi+DD/B15/sigma10116.3798_W0.01_l1e-04_h1e+06.txt
10139.8178,0.01,8.322246100495525e-06,8.322241819202198e-06,0.0006088017538369786,0.5838661354868651,0.5838661354868651,0.0001,12.76846,/data/homezvol0/jgpaine/sashimi+DD/B15/sigma10139.8178_W0.01_l1e-04_h1e+06.txt
1.015267,0.2102445,4.5892408555635985e-29,4.5891953122253167e-29,0.3175199119539351,0.33011120811172756,0.13140781583862413,0.0001,67.02593,/data/homezvol0/jgpaine/sashimi+DD/band15/sigma1.015267_W0.2102445_l1e-04_h1e+06.txt
1015.574,0.01,6.527294745324794e-11,6.527314378426027e-11,0.0003186044023122415,0.7275385512324468,0.6177898064172677,0.0001,1.202356,/data/homezvol0/jgpaine/sashimi+DD/LSST1/sigma1015.574_W0.01_l1e-04_h1e+06.txt
10163.3101,0.01,8.392850085459606e-06,8.392875987097011e-06,0.000608970513294231,0.4364563196609814,0.31377611447072795,0.0001,12.83664,/data/homezvol0/jgpaine/sashimi+DD/B15/sigma10163.3101_W0.01_l1e-04_h1e+06.txt
1016.33,901.3678,0.009027859844710209,0.009027859440971606,5525.151240824848,0.7470151382967161,0.6547948760740379,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/LSST2/sigma1016.33_W901.3678_l1e-04_h1e+06.txt
10186.8568,0.01,8.469079742652566e-06,8.469065206594444e-06,0.0006090672006509084,0.23802699285733336,0.23802699285733336,0.0001,12.83664,/data/homezvol0/jgpaine/sashimi+DD/B15/sigma10186.8568_W0.01_l1e-04_h1e+06.txt
1019.145,0.1346654,6.4494919957092754e-06,6.449494323190341e-06,0.6761402336933146,0.9629869400513648,0.5297578093888928,0.0001,28049.76,/data/homezvol0/jgpaine/sashimi+DD/band15/sigma1019.145_W0.1346654_l1e-04_h1e+06.txt
10210.4581,0.01,8.543559433761962e-06,8.54355255123207e-06,0.0006094085610837167,0.4269300660669204,0.4269300660669204,0.0001,12.83664,/data/homezvol0/jgpaine/sashimi+DD/B15/sigma10210.4581_W0.01_l1e-04_h1e+06.txt
10234.114,0.01,8.609302465172698e-06,8.609295916955302e-06,0.0006099884093603839,0.9238296293756338,0.38762661240500207,0.0001,12.84207,/data/homezvol0/jgpaine/sashimi+DD/B15/sigma10234.114_W0.01_l1e-04_h1e+06.txt
1.024029,13.28915,5.4284515375363446e-15,5.428453777533536e-15,215363.6942132044,0.07468566464272726,0.07468566464272726,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/LSST2/sigma1.024029_W13.28915_l1e-04_h1e+06.txt
10257.8248,0.01,8.683692998860795e-06,8.683694811040266e-06,0.0006106173764672213,0.9151230248535369,0.3364287023466205,0.0001,12.91069,/data/homezvol0/jgpaine/sashimi+DD/B15/sigma10257.8248_W0.01_l1e-04_h1e+06.txt
10281.5905,0.01,8.756596779780228e-06,8.756583369510366e-06,0.000610954239869387,0.39532439497516136,0.39532439497516136,0.0001,12.91069,/data/homezvol0/jgpaine/sashimi+DD/B15/sigma10281.5905_W0.01_l1e-04_h1e+06.txt
